Provider ID,Provider Name & Address,Type,Rating,Cost,Contact Number
239,"AMERICAN HOMEPATIENT INC, 2604 N COURT ST, OTTUMWA, IA",Medical Supply Company Other,5,800,6416828555.0
240,"NEW JERSEY CVS PHARMACY LLC, 29 DEFOREST AVE, SUMMIT, NJ",Pharmacy,3,400,9082730360.0
241,"WILLISTON BASIN EYECARE ASSOCIATES PC, 1500 14TH ST W, WILLISTON, ND",Optometrist,2,1000,7015773937.0
243,"LOUISIANA CVS PHARMACY LLC, 1731 MANHATTAN BLVD, HARVEY, LA",Pharmacy,1,400,5043641659.0
244,"ALBERTSONS LLC, 3137 GRAND AVE, BILLINGS, MT",Pharmacy|Grocery Store,3,600,4066528359.0
245,"WALMART INC, 745 W HILL FIELD RD, LAYTON, UT",Pharmacy|Optician,3,600,8015461993.0
246,"WILLIAMS BROS HEALTH CARE PHARMACY INC, 10 WILLIAMS BROTHERS DR, WASHINGTON, IN",Medical Supply Company Other|Certified Other|MSC With Respiratory Therapist|Pharmacy,1,400,8122542497.0
247,"KANSAS CVS PHARMACY LLC, 9521 MISSION RD, OVERLAND PARK, KS",Pharmacy,2,1000,9133832823.0
248,"HANGER PROSTHETICS & ORTHOTICS WEST INC, 115 S CANDY LN, COTTONWOOD, AZ",Orthotic Personnel|Prosthetic Personnel,2,600,9286391211.0
249,"SAFEWAY INC, 13380 E MARY ANN CLEVELAND WAY, VAIL, AZ",Pharmacy|Grocery Store,3,400,5205267090.0
250,"RISER FOODS COMPANY, 21593 LORAIN RD, FAIRVIEW PARK, OH",Pharmacy,3,800,4403563677.0
251,"AIDS HEALTHCARE FOUNDATION, 3580 5TH AVE, SAN DIEGO, CA",Pharmacy,1,200,6195749700.0
252,"MAISHA OPTICAL LLC, 1251 E MCANDREWS RD, MEDFORD, OR",Optometrist,4,200,5417791392.0
253,"CUSTOM HEALTHCARE, LLC, 3700 BRAINERD RD, STE 134, CHATTANOOGA, TN",Medical Supply Company Other|MSC With Orthotic Personnel|MSC With Prosthetic Personnel|MSC With Orthotic-Prosthetic|Orthotic Personnel|Prosthetic Personnel,5,800,4236970057.0
254,"VALLEY OPTICIANS INC., 780 NW GARDEN VALLEY BLVD, ROSEBURG, OR",Optician,2,600,5416725400.0
255,"HENRY FORD HEALTH SYSTEM, 39450 W 12 MILE RD, NOVI, MI",Pharmacy,5,1000,2483440705.0
256,"MIDWEST MEDICAL EQUIPMENT SOLUTIONS, INC., 19015 S JODI RD, MOKENA, IL",Medical Supply Company Other,5,200,7086351560.0
257,"ALLY MEDICAL SUPPLY INC, 9247 N MERIDIAN ST, INDIANAPOLIS, IN",Medical Supply Company Other,2,200,3124935657.0
258,"WALGREEN CO, 2702 N ARGONNE RD, MILLWOOD, WA",Pharmacy,1,600,5098921637.0
259,"GARFIELD BEACH CVS LLC, 313 WASHINGTON ST, SAN DIEGO, CA",Pharmacy,1,600,6192917170.0
260,"PUBLIX TENNESSEE, LLC, 198 FOOTHILLS MALL, MARYVILLE, TN",Pharmacy,2,400,8655180972.0
261,"OTTO BOCK PATIENT CARE LLC, 1084 OLD DES PERES RD, SAINT LOUIS, MO",Orthotic Personnel|Prosthetic Personnel,5,200,3147752041.0
262,"HANGER PROSTHETICS & ORTHOTICS INC, 113 KANDEMOR LN, ROCKY MOUNT, NC",Orthotic Personnel|Prosthetic Personnel,4,600,2524435116.0
263,"LONGS DRUG STORES CALIFORNIA LLC, 13763 MONO WAY, SONORA, CA",Pharmacy,4,600,2095326973.0
264,"WAL-MART STORES EAST LP, 180 N LEE ST, FORSYTH, GA",Pharmacy,3,1000,4789946005.0
266,"PROCARE PHARMACY LLC, 35 KNEELAND ST, BOSTON, MA",Pharmacy,1,400,6175421885.0
267,"HANGER PROSTHETICS & ORTHOTICS INC, 2655 INTERPLEX DR, TREVOSE, PA",Orthotic Personnel|Prosthetic Personnel,4,200,2152444100.0
268,"LUXOTTICA OF AMERICA INC, 495 UNION ST, WATERBURY, CT",Optician,2,800,2035971355.0
269,"WALGREEN CO, 4220 MANATEE AVE W, BRADENTON, FL",Pharmacy,4,800,9417491561.0
270,"SAMS EAST INC, 6521 SE 29TH ST, MIDWEST CITY, OK",Pharmacy,5,400,4057377457.0
273,"WALGREEN CO, 4101 1ST AVE, LYONS, IL",Pharmacy,4,600,7084476851.0
274,"WAL-MART STORES TEXAS, LLC, 4904 COLLEYVILLE BLVD, COLLEYVILLE, TX",Pharmacy,3,400,8177708339.0
276,"CVS PHARMACY INC, 4522 FREDERICKSBURG RD, BALCONES HEIGHTS, TX",Pharmacy,5,200,2102800001.0
277,"STRIVE MEDICAL LLC, 5500 MING AVE, BAKERSFIELD, CA",Medical Supply Company Other,2,200,8887719229.0
278,"MCFARLAND CLINIC PC, 3600 LINCOLN WAY, AMES, IA",Optometrist|Optician,2,1000,5156634888.0
279,"HEALTH MAX 5TH AVENUE INC., 5313 5TH AVE, BROOKLYN, NY",Pharmacy,4,1000,7185678000.0
280,"PHARMERICA LONG-TERM CARE LLC, 4171 N MESA ST, EL PASO, TX",Certified Other|Pharmacy,3,600,8133186000.0
281,"EMPIRE VISION CENTER INC., 100 E MAIN ST, SMITHTOWN, NY",Optometrist|Optician,1,400,6312654700.0
282,"SHILLINGTON EYE ASSOCIATES, 453 E LANCASTER AVE, SHILLINGTON, PA",Optometrist,1,1000,6107753321.0
283,"WALGREEN CO, 1145 US 31W BYP, BOWLING GREEN, KY",Pharmacy,4,800,2078423339.0
284,"ONE STEP PHARMACY CORP, 2457 HYLAND BLVD, STATEN ISLAND, NY",Pharmacy,3,200,7182854838.0
285,"NPA PHARMACEUTICALS LLC, 1717 FOSTER AVE, BROOKLYN, NY",Pharmacy,4,800,7187241717.0
286,"WALGREEN CO, 1142 N DESLOGE DR, DESLOGE, MO",Pharmacy,4,800,5734312242.0
287,"WALGREEN CO, 9200 CONROY WINDERMERE RD, WINDERMERE, FL",Pharmacy,2,200,4076126100.0
288,"LASCASSAS DRUGS LLC, 4702 LASCASSAS PIKE, LASCASSAS, TN",Pharmacy,3,1000,6158969808.0
289,"GIANT OF MARYLAND LLC, 5581 MERCHANTS VIEW SQUARE, HAYMARKET, VA",Pharmacy,5,400,5712484551.0
290,"ALTERNATIVE FOOT CLINIC APMC, 540 SHADOWS LN, BATON ROUGE, LA",Medical Supply Company Other|MSC With Orthotic Personnel,5,200,2259287065.0
292,"EXPRESS MEDICAL EQUIPMENT, INC., 140 HILLSIDE AVE, HILLSIDE, NJ",MSC With Respiratory Therapist,2,1000,9739261400.0
293,"WALGREEN CO, 4999 STATE HWY 30, AMSTERDAM, NY",Pharmacy,3,400,5188436661.0
294,"THRIFTY DRUG STORES INC, 400 MAIN ST, COLD SPRING, MN",Pharmacy,4,1000,3206857015.0
295,"MIDWEST HEALTH INNOVATIONS LLC, 416 MAIN ST, SCRIBNER, NE",Pharmacy,5,200,4026643133.0
296,"COREY H TABBERT OD PA, 15 NE 5TH ST, GRAND RAPIDS, MN",Optometrist,1,400,2183271148.0
297,"OPRX 11416 LLC, 9605 101ST AVE, OZONE PARK, NY",Pharmacy,1,1000,7188801644.0
298,"CROMWELL MARKETS LLC, 45 SHUNPIKE RD, CROMWELL, CT",Pharmacy|Grocery Store,3,600,8606130741.0
299,"WALGREEN CO, 5230 POPLAR TENT RD, CONCORD, NC",Pharmacy,5,600,7047841977.0
300,"ALABAMA CVS PHARMACY, L.L.C., 418 W VALLEY AVE, HOMEWOOD, AL",Pharmacy,5,1000,2059427503.0
301,"CATES OPTOMETRY LLC, 2001 CHESTER BLVD, RICHMOND, IN",Optometrist|Optician,1,400,7659660583.0
302,"WALMART INC, 10355 WICKLOW WAY, JACKSON, CA",Pharmacy,5,600,2092235193.0
303,"HEAL MEDICAL SUPPLY LLC, 17541 17TH ST, TUSTIN, CA",MSC With Orthotic Personnel,5,400,6575002023.0
304,"MIDWEST EYE CONSULTANTS PC, 374 INDIAN BOUNDARY RD, CHESTERTON, IN",Optometrist,3,400,2193951575.0
305,"PHARMSCRIPT OF IL LLC, 281 SHORE DRIVE, BURR RIDGE, IL",Pharmacy,2,1000,9083891818.0
306,"WALMART INC, 3150 HARRISON ST, BATESVILLE, AR",Pharmacy|Optician,2,800,8707934464.0
308,"180 MEDICAL INC, N8W22195 JOHNSON DR, WAUKESHA, WI",Medical Supply Company Other,3,600,8776882729.0
309,"MERCY PHARMACY SERVICES, LLC, 5640 TELEGRAPH RD, OAKVILLE, MO",Pharmacy,4,200,3148465778.0
310,"HANGER PROSTHETICS & ORTHOTICS WEST INC, 4920 E SPEEDWAY BLVD, TUCSON, AZ",Orthotic Personnel|Prosthetic Personnel,4,600,5203220099.0
312,"WALGREEN CO, 303 S CIRCLE DR, COLORADO SPRINGS, CO",Pharmacy,2,400,7194448569.0
313,"1070 SOUTHERN DRUG LLC, 1070 SOUTHERN BLVD, BRONX, NY",Pharmacy,3,800,7186187878.0
314,"WALGREEN CO, 3354 GILMER ROAD, LONGVIEW, TX",Pharmacy,5,1000,9032976963.0
315,"PUBLIX SUPER MARKETS INC, 1451 RIVERSTONE PKWY, CANTON, GA",Pharmacy,5,600,7707201042.0
316,"TENNESSEE CVS PHARMACY LLC, 1331 MEMORIAL BLVD, MURFREESBORO, TN",Pharmacy,2,600,6158938887.0
317,"UNITED INTERMANAGEMENT, LTD., 3102 QUENTIN RD, BROOKLYN, NY",Medical Supply Company Other|MSC With Respiratory Therapist|MSC With Prosthetic Personnel|MSC With Orthotic-Prosthetic,4,200,7187582221.0
318,"WAL-MART STORES EAST LP, 3393 N 81 HWY, DUNCAN, OK",Pharmacy,3,600,5802524888.0
319,"HEALTHDIRECT INSTITUTIONAL PHARMACY SERVICES INC, 201 E CHESTNUT ST, LANCASTER, PA",Pharmacy,4,200,7173933814.0
320,"PUBLIX ALABAMA, LLC, 9124 COTTAGE HILL ROAD, MOBILE, AL",Pharmacy,1,400,2519305892.0
321,"OE MEDICAL SUPPLY INC, 12403 18TH AVE, COLLEGE POINT, NY",Medical Supply Company Other,5,1000,3473686706.0
322,"COSTCO WHOLESALE CORPORATION, 245 STAFFORD PARK BLVD, STAFFORD TOWNSHIP, NJ",Medical Supply Company Other|Pharmacy,3,200,6092422011.0
323,"THEATRE PHARMACY COMPANY INC., 1784 MASSACHUSETTS AVE, LEXINGTON, MA",Pharmacy,2,800,7818624480.0
324,"JERICHO ROAD MINISTRIES INC, 184 BARTON ST, BUFFALO, NY",Pharmacy,3,1000,7164277650.0
325,"MISSOURI CVS PHARMACY LLC, 2715 E BATTLEFIELD ST, SPRINGFIELD, MO",Pharmacy,5,200,4178880298.0
326,"WALGREEN CO, 301 CORNELIA ST, PLATTSBURGH, NY",Pharmacy,5,400,5183146487.0
327,"ALBERTSONS LLC, 1360 PLAZA BLVD, CENTRAL POINT, OR",Pharmacy|Grocery Store,4,400,5416653766.0
328,"SHUMAN HEALTHCARE, 2015 TEBEAU ST, WAYCROSS, GA",Medical Supply Company Other|Certified Other|MSC With Respiratory Therapist|MSC With Orthotic Personnel|MSC With Prosthetic Personnel|Orthotic Personnel,5,1000,9122855272.0
329,"WALGREEN CO, 2126 NALL ST, PORT NECHES, TX",Pharmacy,2,800,4097271426.0
330,"UNITED RX LLC, 150 FENCL LN, HILLSIDE, IL",Pharmacy,2,600,7083755736.0
331,"LUXOTTICA OF AMERICA INC, 8200 PERRY HALL BLVD, BALTIMORE, MD",Optician,3,200,4109318122.0
332,"KROGER TEXAS L P, 6200 HIGHWAY 6, MISSOURI CITY, TX",Pharmacy|Grocery Store,2,600,2812081735.0
333,"HANGER PROSTHETICS & ORTHOTICS EAST INC, 55 PITTSFIELD RD, LENOX, MA",Orthotic Personnel|Prosthetic Personnel,3,800,4133316836.0
334,"WALGREEN CO, 9085 HIGHWAY 64, ARLINGTON, TN",Pharmacy,2,200,9013821533.0
335,"CHERYL K ROBSON OD PC, 905 CEDAR CREEK GRADE, WINCHESTER, VA",Optometrist,5,800,5406650541.0
336,"THE STOP & SHOP SUPERMARKET COMPANY LLC, 368 COTTAGE ST, PAWTUCKET, RI",Pharmacy|Grocery Store,2,400,4017226538.0
339,"MEIJER INC, 5121 S WESTNEDGE AVE, PORTAGE, MI",Pharmacy|Department Store|Grocery Store,5,1000,2693372110.0
340,"AUBURN PHARMACY INC, 20375 W 151ST ST, OLATHE, KS",Pharmacy,3,600,9133934440.0
342,"GRADE A SHOP RITE COMMERCE RD LLC, 1990 W MAIN ST, STAMFORD, CT",Pharmacy|Grocery Store,5,1000,2039780546.0
343,"BUTLER EYECARE, 702 OWENS DR, LEBANON, MO",Optometrist,3,600,4179913200.0
344,"WALGREEN CO, 1600 DR MARTIN LUTHER KING JR DR, CROSSETT, AR",Pharmacy,1,800,8703648220.0
345,"BOSTON BRACE INTERNATIONAL INC., 1150 FIRST AVE, KING OF PRUSSIA, PA",Orthotic Personnel|Prosthetic Personnel,3,800,4846819205.0
347,"H-E-B LP, 10251 KEMPWOOD DR, HOUSTON, TX",Pharmacy|Grocery Store,3,200,7139960449.0
349,"WALGREEN CO, 9909 W LOOMIS RD, FRANKLIN, WI",Pharmacy,5,400,4144277187.0
350,"DOWN HOME RX, LLC, 1034 MAIN ST, BEAN STATION, TN",Pharmacy,2,800,8659934074.0
351,"MEDWAY MEDICAL EQUIPMENT III LLC, 3448 W LOOP 289, LUBBOCK, TX",Medical Supply Company Other|MSC With Prosthetic Personnel,4,400,8067978888.0
352,"WALGREEN CO, 32910 MIDDLEBELT RD, FARMINGTON HILLS, MI",Pharmacy,1,600,2489739002.0
353,"PUBLIX SUPER MARKETS INC, 4403 TOWNE LAKE PKWY, WOODSTOCK, GA",Pharmacy,5,600,7705162046.0
354,"ALEGENT CREIGHTON HEALTH, 8248 S 96TH STREET, LAVISTA, NE",Pharmacy,3,600,4027179510.0
355,"TWIN VALLEY PHARMACY, 120 MAIN AVE W, TWIN VALLEY, MN",Pharmacy,2,600,2185845147.0
356,"CVS ALBANY LLC, 259 W MAIN ST, BATAVIA, NY",Pharmacy,5,800,5853440525.0
357,"LUXOTTICA OF AMERICA INC, 1 OLD ORCHARD PLAZA, SKOKIE, IL",Optician,3,1000,8187635880.0
358,"KENNEDY EHIMARE IJIE SR, 16506 FM 529 RD, HOUSTON, TX",Pharmacy,3,600,2818157366.0
359,"GARFIELD BEACH CVS LLC, 16 3RD AVE, CHULA VISTA, CA",Pharmacy,5,800,6194251910.0
360,"FRANKLIN     OGNELODH, 101 COWARDIN AVE, RICHMOND, VA",Orthotic Personnel,4,600,8046438863.0
361,"WALGREEN CO, 7000 INDIANA AVE, RIVERSIDE, CA",Pharmacy,3,1000,9518927538.0
362,"PENNSYLVANIA CVS PHARMACY LLC, 1600 E WADSWORTH AVE, PHILADELPHIA, PA",Pharmacy,3,600,2158361323.0
363,"WALGREEN CO, 2300 S GOLDENROD RD, ORLANDO, FL",Pharmacy,1,1000,4073806361.0
364,"POUDRE INFUSION THERAPY, LLC, 915 CENTRE AVE, FORT COLLINS, CO",Pharmacy,4,800,9704942130.0
365,"GEORGIA CVS PHARMACY, L.L.C., 1201 TURNER MCCALL BLVD SE, ROME, GA",Pharmacy,1,600,7062325270.0
366,"WALGREEN CO, 615 LOVE AVE, TIFTON, GA",Pharmacy,4,800,2293825359.0
367,"ARIZONA CVS STORES LLC, 14672 N FRANK LLOYD WRIGHT, SCOTTSDALE, AZ",Pharmacy,5,1000,4806612936.0
368,"LONGS DRUG STORES CALIFORNIA LLC, 800 W HARRIS ST, EUREKA, CA",Pharmacy,4,800,7074438311.0
369,"WAL-MART STORES EAST LP, 650 S TROOPER RD, NORRISTOWN, PA",Pharmacy|Optician,1,800,6106302944.0
371,"ROSAUERS SUPERMARKETS INC, 1724 W FRANCIS AVE, SPOKANE, WA",Pharmacy,4,200,5093253431.0
372,"WALGREEN CO, 2605 MIDDLEFIELD RD, PALO ALTO, CA",Pharmacy,2,400,6505669723.0
374,"WAL-MART STORES EAST LP, 990 ROUTE 5&20, GENEVA, NY",Pharmacy,2,800,3157812325.0
375,"HANGER PROSTHETICS & ORTHOTICS INC, 108 EVANS RD, BUTLER, PA",Orthotic Personnel|Prosthetic Personnel,4,1000,7242851284.0
379,"WALGREEN CO, 6001 W CHEYENNE AVE, LAS VEGAS, NV",Pharmacy,5,400,7023960917.0
380,"IRB MEDICAL EQUIPMENT LLC, 1204 W WOOSTER ST, BOWLING GREEN, OH",MSC With Respiratory Therapist,5,1000,4193527021.0
381,"PGBB LLC, 200 E KATELLA AVE, ORANGE, CA",Pharmacy,4,1000,7149416177.0
383,"VEON INC, 601 W 5TH ST, WASHINGTON, NC",Medical Supply Company Other,1,800,2526232102.0
384,"BRONXVILLE PHARMACY INC, 57 PONDFIELD RD W, BRONXVILLE, NY",Pharmacy,5,1000,9143465600.0
385,"MARYLAND CVS PHARMACY LLC., 975 BAY RIDGE RD, ANNAPOLIS, MD",Pharmacy,4,400,4102687688.0
386,"THE PINK TENT, LLC, 233 EDELWEISS DR, BOZEMAN, MT",Prosthetic Personnel,3,600,4065512178.0
387,"WALGREEN CO, 1107 E DIXIE DR, ASHEBORO, NC",Pharmacy,1,800,3366297034.0
388,"ATTICUS GROUP LLC, 159 FOUNTAINS BLVD, MADISON, MS",Certified Other|Pharmacy,4,400,6018598200.0
390,"WAL-MART STORES EAST LP, 200 S TUTTLE RD, SPRINGFIELD, OH",Pharmacy|Optician,2,200,9373252613.0
391,"HORIZON ORTHOTIC & PROSTHETIC EXPERIENCE INC, 4900 S ARROWHEAD DR, INDEPENDENCE, MO",Orthotic Personnel|Prosthetic Personnel,1,400,8167959600.0
392,"H-E-B LP, 2929 THOUSAND OAKS DR, SAN ANTONIO, TX",Pharmacy,3,400,2104919976.0
393,"GARFIELD BEACH CVS LLC, 15232 SHERMAN WAY, VAN NUYS, CA",Pharmacy,1,800,8183743480.0
394,"HSHS MEDICAL GROUP INC, 1745 W WALNUT ST, JACKSONVILLE, IL",Orthotic Personnel,5,200,8005326279.0
395,"OCEAN BREEZE ASSOCIATES L L C, 1817 HYLAN BLVD, STATEN ISLAND, NY",Certified Other|Pharmacy,3,200,7189872525.0
396,"STRIVE MEDICAL LLC, 4045 UNIVERSITY PKWY, WINSTON SALEM, NC",Medical Supply Company Other,2,400,8887719229.0
397,"NAI SATURN EASTERN LLC, 1925 MAIN ST, CHESTER, MD",Pharmacy|Grocery Store,3,600,4106040981.0
398,"CVS PHARMACY INC, 11540 WESTHEIMER RD, HOUSTON, TX",Pharmacy,1,600,2816798031.0
399,"CRANIAL TECHNOLOGIES, INC., 10750 COLUMBIA PIKE, SILVER SPRING, MD",Medical Supply Company Other,5,200,3016813549.0
400,"AMERITA OF NEW YORK, LLC., 75 NASSAU TERMINAL RD, NEW HYDE PARK, NY",Certified Other|Pharmacy,2,400,5167255944.0
401,"GIANT OF MARYLAND LLC, 1000 E MAIN ST, PURCELLVILLE, VA",Pharmacy|Grocery Store,1,1000,7034436361.0
402,"OPTUM INFUSION SERVICES 200 INC, 5895 CORE RD, N CHARLESTON, SC",Pharmacy,5,800,8437470847.0
403,"GARFIELD BEACH CVS LLC, 1820 W VERDUGO AVE, BURBANK, CA",Pharmacy,4,1000,8188459332.0
404,"WALGREEN CO, 180 BRIDGETON PIKE, MANTUA, NJ",Pharmacy,1,200,8564689530.0
405,"WALGREEN CO, 1301 E DOWNING ST, TAHLEQUAH, OK",Pharmacy,2,800,9184562233.0
406,"ALBERTSONS LLC, 1155 N MAIN ST, EULESS, TX",Pharmacy|Grocery Store,2,400,8173542427.0
407,"NORTH VALLEY PHARMACY AND MEDICAL SUPPLIES INC, 11541 LAUREL CANYON BLVD, SAN FERNANDO, CA",Certified Other|Pharmacy,5,600,8183655300.0
408,"WALGREEN CO, 15350 W BLUEMOUND RD, ELM GROVE, WI",Pharmacy,2,600,2627896819.0
409,"CANCER SERVICES OF GRANT COUNTY INC., 305 S NORTON ST, MARION, IN",Medical Supply Company Other,4,800,7656646815.0
410,"WALMART INC, 11328 S JORDAN GTWY, SOUTH JORDAN, UT",Pharmacy|Optician,1,400,8015532270.0
411,"SOUTH CAROLINA CVS PHARMACY LLC, 820 N MAIN ST, WOODRUFF, SC",Pharmacy,2,200,8644760463.0
412,"PACIFIC EYE SPECIALISTS A PROFESSIONAL CORPORATION, 1850 SULLIVAN AVE, DALY CITY, CA",Optometrist,2,800,65075569004.0
413,"WAL-MART STORES EAST LP, 8000 TOWN DR, RALEIGH, NC",Pharmacy|Optician,1,1000,9194341963.0
414,"UTAH CVS PHARMACY LLC, 815 W 2000 N, LAYTON, UT",Pharmacy,3,200,8017736478.0
415,"HAMMER INCORPORATED, 219 E MAIN ST, MARSHALLTOWN, IA",Medical Supply Company Other|MSC With Respiratory Therapist,2,400,6417540000.0
418,"HOLIDAY CVS LLC, 444 MONUMENT RD, JACKSONVILLE, FL",Pharmacy,5,800,9047228573.0
419,"JOINT FORCES LLC, 611 PARK MEADOW RD, WESTERVILLE, OH",Medical Supply Company Other,4,400,6144237174.0
421,"PUBLIX SUPER MARKETS INC, 3221 VINELAND RD, KISSIMMEE, FL",Pharmacy,3,800,4076060035.0
422,"MATVALS CORP, 2260 JOHN F KENNEDY BLVD, JERSEY CITY, NJ",Orthotic Personnel|Pharmacy,5,1000,2014325205.0
423,"FAIRLAWN PHARMACY LIMITED LIABILITY COMPANY, 14-25 PLAZA RD, FAIR LAWN, NJ",Pharmacy,4,400,2017736090.0
424,"THE GIANT COMPANY LLC, 1255 CARLISLE RD, YORK, PA",Pharmacy|Grocery Store,2,1000,7177187770.0
425,"REID EYE CARE LTD, 110 EAST RYDER STREET, LITCHFIELD, IL",Optometrist,4,1000,2173242762.0
426,"WAL-MART STORES EAST LP, 5560 MCCLELLAN BLVD, ANNISTON, AL",Pharmacy|Optician,2,1000,2568200994.0
427,"MODESTO EYE CENTER INC, 1741 COFFEE RD, MODESTO, CA",Optometrist|Optician,2,1000,2095242020.0
428,"SOLEO HEALTH INC, 950 CALCON HOOK RD, SHARON HILL, PA",Pharmacy,5,200,8667371919.0
429,"RISER FOODS COMPANY, 14650 SNOW RD, BROOKPARK, OH",Pharmacy,2,600,2162672185.0
430,"WALGREEN CO, 3376 VIRGINIA BEACH BLVD, VIRGINIA BEACH, VA",Pharmacy,5,800,7573408013.0
431,"WELL GOODS PHARMACY INC, 3179 N STATE ROAD 7, MARGATE, FL",Pharmacy,4,800,9549332191.0
432,"CVS PHARMACY INC, 5510 W OREM DR, HOUSTON, TX",Pharmacy,4,1000,7134135248.0
433,"LO-MED PRESCRIPTION SERVICES, LLC, 1360 REIMER RD, WADSWORTH, OH",Pharmacy,3,800,3303366628.0
434,"WALMART INC, 10470 TWIN CITIES ROAD, GALT, CA",Pharmacy,3,400,2097441965.0
435,"PUBLIX SUPER MARKETS INC, 11830 US HIGHWAY 301, DADE CITY, FL",Pharmacy,4,800,3525213036.0
436,"WALGREEN CO, 22318 PONTIAC TRL, SOUTH LYON, MI",Pharmacy,2,400,2484865216.0
437,"WALGREEN CO, 6985 S FLORIDA AVE, LAKELAND, FL",Pharmacy,5,200,8636471961.0
438,"HY-VEE INC, 1215 DUFF AVE, AMES, IA",Pharmacy|Grocery Store,4,1000,5152327315.0
439,"SAND DRUGS INC, 1206 7TH ST SE, DECATUR, AL",Certified Other|Orthotic Personnel|Pharmacy,2,800,2563535011.0
440,"ALBRO DRUG COMPANY INC, 195 MAIN ST, CHATHAM, NJ",Pharmacy,4,200,9736356200.0
441,"MACPHERSONS LTD, 2325 S 77 SUNSHINESTRIP, HARLINGEN, TX",Medical Supply Company Other|Certified Other|MSC With Respiratory Therapist|MSC With Orthotic Personnel|MSC With Prosthetic Personnel|MSC With Orthotic-Prosthetic|Orthotic Personnel,1,1000,9564129100.0
442,"PUBLIX SUPER MARKETS INC, 11109 WINTHROP MARKET ST, RIVERVIEW, FL",Pharmacy,1,200,8136840169.0
443,"CVS PHARMACY INC, 24950 FRANZ RD, KATY, TX",Pharmacy,4,400,2815748282.0
444,"KROGER LIMITED PARTNERSHIP I, 5450 BIG TYLER RD, CROSS LANES, WV",Pharmacy|Grocery Store,5,800,3047765178.0
446,"MARYLAND CVS PHARMACY LLC., 580 MARKETPLACE DR, BEL AIR, MD",Pharmacy,1,1000,4106389031.0
447,"SUPERVALU PHARMACIES INC, 2001 ROBERT ST S, WEST SAINT PAUL, MN",Pharmacy|Grocery Store,2,1000,6514511113.0
448,"AMDAN INCORPORATED, 9004 HAVENSIGHT MALL, STE D-F, ST. THOMAS, VI",Certified Other,2,400,3407760000000.0
449,"WALGREEN CO, 234 S MAIN ST, ZELIENOPLE, PA",Pharmacy,1,600,7244527360.0
450,"GOULDS DISCOUNT MEDICAL LLC, 3901 DUTCHMANS LN, LOUISVILLE, KY",Medical Supply Company Other|MSC With Respiratory Therapist|MSC With Orthotic Personnel|Orthotic Personnel,3,600,5024912000.0
